record.copyrightText	count
Reason: Updated schools information using MDCPS web site. Added school 2001 deleted by mistake. Changed  Type, Grade or Name to schools 7901, 4691, and  7055. Updated Enrollment and Region information. 
  
Date: March 2010        By; N. Alvarez
Reason: Due to building renovation, 6591 North Dade Middle is being relocated to 800 NE 137th St "Old North Miami SH".
  
Date: February 2010    By: N. Alvarez
Reason: To add Law Enforcement Officers Memorial Senior High site.
  
Date: November 2009 By: N. Alvarez
Reasons: To update site names that were not unique; Campus and Type information was added to NAME for site clarity.
  
Date: Sept. 2009         By: N. Alvarez
Reason: To populate fields; Campus, Grades, and Unit using MDCPS web site. Updated few schools name.  Deleted  0481 James H. Bright Elementary - 2nd Sites and 5030 Sandor Wiener School of Opportunity So.
  
Date: Sept. 2009         By: N. Alvarez
Reason: Structure change: increased "Name" field size from 40 to 75 characters and added fields: Campus, Grades, and Unit.
  
Date: August 2009      By: N. Alvarez
Reason: Data updated before schools open: Add sites 4031, 7048, 7029, 5030, & 7614. Modify/Change name to 8101, 4691, 7631, 7254, 7742, 8121, 3021, 9013, 2861, and 8911. Pending data updates two weeks after schools open.
  
Date: July 2009      By: Jeffrey Ruiz
Reason: Fixed address for Madie Ives Elementary PLC-M from 1351 IVESDAIRY RD. to 1351 IVES DAIRY RD
  
Date: June 2009         By: N. Alvarez
Reason: Deleted  School ID: 8191 No school found in MDCPS website. Fixed misspellings in the names of William H. Turner Technical Adult Edu. and Food & Nutrition Center.
  
Date: June 2009         By: Jeffrey Ruiz
Reason: Changed address for Hialeah Gardens PLC- B to 9749 NW 127TH TER for geocoding purposes. Fixed misspellings in the names of Miami Douglas MacArthur South HS and Miami Douglas MacArthur North HS.
  
Date: May 2009         By: N. Alvarez
Reason: Annual Hurricane Season update. Updated Region value using MDCPS updates.  Pending to add four (4) schools projected to open in 2009: State School, "QQQ1', "YYY1', "TT1' (official names have not yet been assigned by School Board), and "North Miami Senior High" (replacement). Schools are under construction.
  
Date: February 2009 By: N. Alvarez
Reason: To change type of school to 1371 and 2191 from "E" to "E & ECC"
  
Date: February 2009 By: N. Alvarez
Reason: To add administrative sites, change address to school 0341 and 6631, change name to School  2881.  Schools type modified conforming to Dade County Public School naming convention.  Incomplete pending MDCPS updates
  
Date: December 2008 By: N. Alvarez
Reason: The address for Howard A. Doolin Middle School is corrected from 6400 SW 152nd Street to 6401 SW 152nd Ave.
  
Date: October 2008      By: N. Alvarez
Reason: As per special request all Administrative Offices  "A" and non school sites are removed from GIS school file.  Update received  from DCPS.
  
Date: August 2008       By: N. Alvarez
Reason: To update Schools file which includes: Changed name to  0092, 0341, and 6023.  Added 6751, 7191, 0231, 0122, 02111, 6052, 0202, and 0073. Closed 3621 "Naranja Elementary" 2008-2009 school year.  Incomplete  pending MDCPS updates. 
  
Date: May 2008           By: N. Alvarez
Reason: Changed school type for Migrant Education Program at 28205 SW 125th Ave. from 'S' to  'A' 
  
Date: January 2008     By: N. Alvarez
Reason: To increase the length to TYPE to accommodate grade level for school IDs: 0121, 0461, 2111, 2281, 2581, 2661, 3281, 4281, 4511, 5001, 5021 and 5101, there is no separate enrollment reporting for these locations.  Added sites: 7056, 7551, 0092, 0341, 6023, and 9700. Changed  school name Opa Locka Elementary to Dr. Robert B. Ingram Elementary.
  
Date: August 2007      By: N. Alvarez
Reason: To update lschools feature class using lschools MDCPS file. Added regular schools sites: 0311, 2191, 5003, 7049, 6771, and 2371.Other schools site: 7055 and 8022.  Primary Learning Centers (PLC) sites: 0091, 0121, 0451, 0461, 0561, 1371, 2111, 2151, 2281, 2521, 2581, 2661, 3281, 4281, 4511, 5001, 5101,5981, 2371 and 6771. Grades, Capacity, Enrollment, and Region information still pending. Name changed: 1331, 3101, 5241 and 5961. Type changed from 'E' to 'K-8": 2741, 3281, 1331, 3101, 2901, 1721, 5961, 5241, 2701, 5005, 1121, 3421, 3191, 2911, 0761, 0071, and 4691.
  
Date: October 2006    By: GIS Technical Support Staff
Reason: The data was converted from the legacy coverage format to the ArcGIS Geodatabase feature class format.
  
Date: October 2006   By: N. Alvarez
Reason: Robert Morgan Edu. Center with School# 7371, type changed to "S".
  
Date: June 2006      By: N. Alvarez
Reason:  To update lschools data using revised MDCPS school data reload for the month of May. Added: 0125, 6611, 9772, 9773, 9774, 9775, 9776, 9777, and 7241. Deleted 7241 Administration Site located at 1080 Labaron Dr.
  
Date: March 2006     By: N. Alvarez
Reason:  To update lschools file using updated lschools MDCPS file. Name changed: 9261, 1121, 2741, 9281, 5901, 9738, 5861, 2911, 9575, 7371, 9251, 9573, 9410, 9931, 9574, 9742, 9264. 9572, 9619, 9743, 9747, 9746, 9737, 9745, 9736, 9733, 9734, 9735, 9744, 9748, and  8020. Address/name changed: 9020, 9009. 9741, 9576, 9006,9005, 9271, and 9739.  Address changed: 8014, 9611, 8017. 9704,7041,and 9134. Added: 9997. Pending for correct address: 9980 Deleted: Web Development/tech Services 9414 is inactive. Modified Jane Roberts address by removing "SW" and modified Phyliss Ruth Miller folio.
  
Date: August 2005    By: N. Alvarez
Reason:  To update lschools file using updated schools file sent by the School Board. As result of this update fifty (50) schools with location region = '7' were extracted to create Charter Schools coverage. Also fifteen 15 inactive schools deleted: 8991, 0072, 5130, 7053, 7016, 6026, 6007, 4090, 4040, 1070, 1000, 0900, 0119 0110. and 8931. Added sch_num 5005, 9044, 9043, 9305,9624, 9048, 9050, 9761, 9937 and 8020.  Principal names and contact names have been removed from file. Once this coverage is migrated to the new environment  PRINCPAL and CONTACT field will be deleted, also, Sch_num 0081 TYPE changed from M to E on 1/2006.
  
Date April   2005    By N. Alvarez
Reason:  Yearly update, fourteen (14) sites added (charter schools and administrations) for sch_num: 0072, 0102, 0113, 0204, 0520, 4000, 6004, 7007, 7022, 7042, 7053, 7241, 9623, and 9748. sch_num 0119 defered until 06/07. sch_num.  7008 pending for correct location (address). Field ENRLLMNT is added.
  
Date February 2005    By My Doan Berman
Reason:  Major improvement to positional accuracy for use in CAD 9-1-1 application.  Among the changes made:  Three schools were in the wrong cities.  The point for "Neva King Cooper Educational"was moved from Miami to Homestead.  The point for "Laura C. Saunders Elementary" was moved from Miami to Homestead.  The point for "Downtown Miami Charter School" was moved from Florida City to Miami. "Fienberg/Fisher Elementary", "Everglades K-8 Center", and "Miami Gardens Elementary" were moved from between 0.5 miles to 0.75 miles to their correct locations.  "Archimedean Academy" was updated to reflect the move of the school from 10870 SW 113 PL to 12425 SW 72 ST.  The point for Miami Skill Center was deleted because it does not exist anymore - it was merged with Lindsey Hopkin Technical School.  Also, a few names were updated in minor ways, especially administrative offices.  Many points were moved over the correct building if known, otherwise simply over the correct property for properties with multiple buildings.  Addresses were USPS standardized to include ordinal suffix X-COORD and Y-COORD were updated.
  
Date: July 2004       By: N. Alvarez
Reason:  Thirty eight (38) records without type value are populated base on location region code =  7 and school number.
  
Date: May 2004        By: N. Alvarez
Reason:  Updated lschool coverage using lschool_board shape file provided by School Board Dept. Item City was added, Item Zip is now Zip4 with an Input/Output width of 10,10, C. Capacity  I/O 5, 5, I.   Addresses are standardized.
  
Date: September 2003  By: N. Alvarez
Reason:  Nineteen (19) sites were added (charter, middle and administration) for schools No ; 0110, 0510, 0950, 1020, 2060, 3030, 3100, 3190, 3600, 3610, 5130, 5710, 6012, 6022, 6900, 7004, 7030, 7160 and 7371. Deleted twenty three (23) inactive sites for schools No ;  1961, 4631, 6050, 6911.8011, 8111, 9748, 8773, 9774, 9775, 9776, 9777, 9779, 9780, 9781, 9782, 9783, 9784. 9785, 9786, 9787, 9788, and 9789. Updated information: principal's or administrator's name contact type, phone number using Miami Dade County Pulblic Schools file. Changed address and zip code for schools No; 8021, 8301 and 9431 to 28201 SW 125 Ave, 33039.
  
Date: July 2003       By: A. Solis
Reason:  Two new schools were added: Lamar Louise Curry Middle and John A. Ferguson Senior.  Information was provided by Miami-Dade Public Schools for the fiscal year 2003 - 2004.
  
Date: April 2003       By: A. Solis
Reason:  Changed zip code to 33174 for Miami Coral Park Senior High and Miami Coral Park Adult as per request from Sohelia Ajabshir.
  
Date: March 2003       By: A. Solis
Reason:  Changed elementary school name from Allapattah Elementary to Lenora B. Smith as per request from Debbie Lee, [dlee1@dadeschools.net].
  
Date: January 2003      By: N. Alvarez
Reason:   Deleted Seventy five (75) schools sites, locations have been inactivated. Added site for the Miami-Dade School of Arts and a field for school capacity. OEM provided schools capacity in shapefile format.
  
Date: August 2002       By: N. Alvarez
Reason:  Ten sites (Adminstration, Senior, and middle school) were added to Lschools Stl coverage.  Changed name of schools number  2701, 2901, 3421 and 4691. Changed address of school number 0300. Missing information: principal's or administrator's name contact type of sites or phone # for schools  0091 0120 8013 9301.
  
Date: July 2001         By: A. Solis
Reason:  A shape file was provided by the School Board.  With few modifications became the LSCHOOLS coverage for the STL library. School  4801 was rename to Gertrude Edelman-Sabal Palm.
  
Date: Oct 2000         By: A. Solis
Reason:  Correction to school name, changed from Hubert O. Sibley to Dr. Carlos M. Finlay Elementary.
  
Date: May 2000         By: A. Solis
Reason:  19 new schools were added as per e-mail from Irene Tien, Miami Dade County Public Schools, of 04/25/00.
  
Date: May 2000         By: A. Solis
Reason:  19 new schools were added as per e-mail from Irene Tien, Miami Dade County Public Schools, of 04/25/00.
  
Date: May 2000         By: A. Solis
Reason:  19 new schools were added as per e-mail from Irene Tien, Miami Dade County Public Schools, of 04/25/00.
  
Date: August 1999      By: A. Solis
Reason:  Two addresses were corrected as per memo of July 7, 1999.
  
Date: July 1999        By: A. Solis
Reason:  New text file sent by Miami Dade County Public Schools, as a result 25 new schools were added and 5 schools were deleted.
  
Date: June 1998        By: B. Khan
Reason:  To add by school code: 6040, 9778, 9413, 2911, 0070, 9612, 9734, 9733, 9019, 9719, 7811, 0090 and 8261 and delete points: Miramar Elem, Buena Vista Elem, US South Command (Elem, Middle and Senior), and made some additional changes such: as relocating, etc.
  
Date: June 1997        By: Bibi Khan
Reason:  Add and delete data points and added three items (STE_RM, X-COORD and Y-COORD).
  
Reviews_Applied_to_Data:
Data is reviewed by GIS technical Support , STL Data administrator and GIS Metadata Administrator.
Data was reviewed by the GIS Data Administrator and GIS Metadata Administrator.
  
Notes:
On June 2001, a shape file, schl0501.shp, was provided by Jose Gonzalez from the School Board. This shapefile became the new LSCHOOLS coverage. Both files (schl0501.shp and LSCHOOLS) were compared in detail to make sure that previous schools would not be missing from the new LSCHOOLS coverage. Items PRINCIPAL, CONTACT, and PHONE were adopted from the shape file. Item STE_RM was deleted from LSCHOOLS..
